time,layout.data_offset,data[0],data[1],data[2],data[3],data[4]
151488458,0,-0.0,-0.0,-0.0,-0.0,6.692925243371494
156541937,0,-0.0,-0.0,-0.0,-0.0,6.692925243371494
368174666,0,-2.6153314501047134,-2.6153314501047134,-2.6153314501047134,-2.6153314501047134,6.692925243371494
607688876,0,-2.613610019683838,-2.613610019683838,-2.613610019683838,-2.613610019683838,6.692925243371494
854961357,0,-2.5802587807178496,-2.5802587807178496,-2.5802587807178496,-2.5802587807178496,6.692925243371494
1089994769,0,-2.563467178940773,-2.563467178940773,-2.563467178940773,-2.563467178940773,6.692925243371494
1325000522,0,-2.5533734691143035,-2.5533734691143035,-2.5533734691143035,-2.5533734691143035,6.692925243371494
1544944893,0,-2.552872247695923,-2.552872247695923,-2.552872247695923,-2.552872247695923,6.692925243371494
1757634008,0,-2.564614685177803,-2.564614685177803,-2.564614685177803,-2.564614685177803,6.692925243371494
1975888518,0,-2.5889644664525986,-2.5889644664525986,-2.5889644664525986,-2.5889644664525986,6.692925243371494
2199651393,0,-2.6211064445972445,-2.6211064445972445,-2.6211064445972445,-2.6211064445972445,6.692925243371494
2407091792,0,-2.653588329553604,-2.653588329553604,-2.653588329553604,-2.653588329553604,6.692925243371494
2614746479,0,-2.718829054236412,-2.718829054236412,-2.718829054236412,-2.718829054236412,6.692925243371494
2826561762,0,-2.742142863869667,-2.742142863869667,-2.742142863869667,-2.742142863869667,6.692925243371494
3047162881,0,-2.7531043881177903,-2.7531043881177903,-2.7531043881177903,-2.7531043881177903,6.692925243371494
3257328440,0,-2.756871075630188,-2.756871075630188,-2.756871075630188,-2.756871075630188,6.692925243371494
3485032433,0,-2.7545459556579592,-2.7545459556579592,-2.7545459556579592,-2.7545459556579592,6.692925243371494
3717786626,0,-2.749910256266594,-2.749910256266594,-2.749910256266594,-2.749910256266594,6.692925243371494
3956008745,0,-2.745331692695618,-2.745331692695618,-2.745331692695618,-2.745331692695618,6.692925243371494
4170540038,0,-2.7427905172109606,-2.7427905172109606,-2.7427905172109606,-2.7427905172109606,6.692925243371494
4407397583,0,-2.7467759972810746,-2.7467759972810746,-2.7467759972810746,-2.7467759972810746,6.692925243371494
4646750135,0,-2.764337221980095,-2.764337221980095,-2.764337221980095,-2.764337221980095,6.692925243371494
4869388588,0,-2.7756607204675676,-2.7756607204675676,-2.7756607204675676,-2.7756607204675676,6.692925243371494
5102480065,0,-2.792669575214386,-2.792669575214386,-2.792669575214386,-2.792669575214386,6.692925243371494
5331761388,0,-2.800774137377739,-2.800774137377739,-2.800774137377739,-2.800774137377739,6.692925243371494
5541762882,0,-2.824960551261902,-2.824960551261902,-2.824960551261902,-2.824960551261902,6.692925243371494
5785865977,0,-2.884516261816025,-2.884516261816025,-2.884516261816025,-2.884516261816025,6.692925243371494
6010139973,0,-2.996883603334427,-2.996883603334427,-2.996883603334427,-2.996883603334427,6.692925243371494
6233718017,0,-3.0492901515960695,-3.0492901515960695,-3.0492901515960695,-3.0492901515960695,6.692925243371494
6462886451,0,-3.085574476718903,-3.085574476718903,-3.085574476718903,-3.085574476718903,6.692925243371494
