time,data
514416,0
4086682,0
6301142,0
7793285,0
10280839,0
12053036,0
13763335,0
15467298,0
17114833,0
18923824,0
22408345,0
23876117,0
26319316,0
28463365,0
30487655,0
32724725,0
35076079,0
39075669,0
41492739,0
43482053,0
45559624,0
47623258,0
49671468,0
52040930,0
54148465,0
55927993,0
58134181,0
60176634,0
62701003,0
64134614,0
66499444,0
68585120,0
72007296,0
74031725,0
75063806,0
77141669,0
84502945,0
86372372,0
88186100,0
90267609,0
92507892,0
94509818,0
96181961,0
97818323,0
100902891,0
102056959,0
106069388,0
107141737,0
109819305,0
112545991,0
115292110,0
117792760,0
121945927,0
123948084,0
126503897,0
128287510,0
130043221,0
131081280,0
133322214,0
135931359,0
139802230,0
142139843,0
144155857,0
144979000,0
147751154,0
151910659,0
153362855,0
155940228,0
158585108,0
162243415,0
163038112,0
166292644,0
170024252,0
173022115,0
176355583,0
181077117,0
182522184,0
185972474,0
189321429,0
192665481,0
195863786,0
199458184,0
202436571,0
205353851,0
208793234,0
213497982,0
215125461,0
218667144,0
221146363,0
223741492,0
227447404,0
228339614,0
231201433,0
235128377,0
237016397,0
237820209,0
241429337,0
242465895,0
244819705,0
249368015,0
251820708,0
252897921,0
255613404,0
257805321,0
261134595,0
262101851,0
266212802,0
268159705,0
270166791,0
271682586,0
273964821,0
277340164,0
278299236,0
288524305,0
290538707,0
292610646,0
294511662,0
296672909,0
298665264,0
300517227,0
302574206,0
304561998,0
306636015,0
308548149,0
310457529,0
311937506,0
314727179,0
317085002,0
320591356,0
321336726,0
325096109,0
327579840,0
329816085,0
332009618,0
334072959,0
336351045,0
338710290,0
341111781,0
343444871,0
346106810,0
348619745,0
350999425,0
353298587,0
355567170,0
357905437,0
360289676,0
362559297,0
364277332,0
365934794,0
367762410,0
370116675,0
372407056,0
374747604,0
377228459,0
379692520,0
381957455,0
384065017,0
386606634,0
388093660,0
390503158,0
392832877,0
395778672,0
398054981,0
399450070,0
402469235,0
405102705,0
408052074,0
410804140,0
414646634,0
416983182,0
419575994,0
420669983,0
424699931,0
425825326,0
428500807,0
431242434,0
433786429,0
437586647,0
438577214,0
442618460,0
443408020,0
445722754,0
448397749,0
450945521,0
454445288,0
456708235,0
458704860,0
459405177,0
461625103,0
464020221,0
466173979,0
468298894,0
470687445,0
472910038,0
475263651,0
478810063,0
486124256,0
488342608,0
491093029,0
493092466,0
495487294,0
497288630,0
499451988,0
501980716,0
504727093,0
507241907,0
509612579,0
512502864,0
514516472,0
517137438,0
519746743,0
522405890,0
524780337,0
527105996,0
528727946,0
530285861,0
532075294,0
533944630,0
536034547,0
538807295,0
541172029,0
543575432,0
545438131,0
547429991,0
550222844,0
551737026,0
553924598,0
556023564,0
557728604,0
559789859,0
562364631,0
564623260,0
566633739,0
568508144,0
570599192,0
572588933,0
574658146,0
576664383,0
578776740,0
580632685,0
582911619,0
585097740,0
587378489,0
589647493,0
591736858,0
593313062,0
594947279,0
597136630,0
599468322,0
602643222,0
604645451,0
607965299,0
609438600,0
612412069,0
614616056,0
617537469,0
621334231,0
622893162,0
625775343,0
628391728,0
633053235,0
635361937,0
636382174,0
638560971,0
641824088,0
643824269,0
644628507,0
647505252,0
650763081,0
653492210,0
658157894,0
659416648,0
662472988,0
665731584,0
670415246,0
671874387,0
674136682,0
678206868,0
680490719,0
682807039,0
690689705,0
693202224,0
695466621,0
697407723,0
699510137,0
701932703,0
704417856,0
706961166,0
709406062,0
711902362,0
714383568,0
716805003,0
719349244,0
721837920,0
724305661,0
726801815,0
729321535,0
730636594,0
733854124,0
737163676,0
740389208,0
743779132,0
747420885,0
749100948,0
749898666,0
752015195,0
754992360,0
755994207,0
758965250,0
762036652,0
765873521,0
766916341,0
770897791,0
773253840,0
775300599,0
777075208,0
778201704,0
781765696,0
782432659,0
784912617,0
789544759,0
790834031,0
794403550,0
797308315,0
798169959,0
800869163,0
803312530,0
807069010,0
808768267,0
811533177,0
816062399,0
817381040,0
820652961,0
825224301,0
827453667,0
829688729,0
831696598,0
833300862,0
834372490,0
837200498,0
839676551,0
842249701,0
846536160,0
848438991,0
850642253,0
852834402,0
855111455,0
857435569,0
858605342,0
860875215,0
864319630,0
865345786,0
868810486,0
869841410,0
873490181,0
874559986,0
878139581,0
879419656,0
887164920,0
890492735,0
892102013,0
893984939,0
895948054,0
898339746,0
900066542,0
902164097,0
903955729,0
906112194,0
908076229,0
909956801,0
911760368,0
912815075,0
917213672,0
919082442,0
921772430,0
924671657,0
929501449,0
930900302,0
934082710,0
937145677,0
940213838,0
942659996,0
945664906,0
946404704,0
949757992,0
951777319,0
953883902,0
955901444,0
957776504,0
958806301,0
960899515,0
962884893,0
967211862,0
969186157,0
970624603,0
973420111,0
976208943,0
978796095,0
982151666,0
983259207,0
987467243,0
989529481,0
990824301,0
993261060,0
995849034,0
998186550,0
1001437345,0
1003960818,0
1006529804,0
1009320655,0
1013013813,0
1015237313,0
1017552403,0
1018899605,0
1021297674,0
1023558482,0
1025772927,0
1027791936,0
1030866031,0
1031647384,0
1033981061,0
1037779345,0
1039806255,0
1041744894,0
1043720400,0
1045921313,0
1047237174,0
1049531312,0
1053512192,0
1054875515,0
1057446799,0
1060108702,0
1062492781,0
1064836733,0
1068103217,0
1068871141,0
1071999443,0
1073229041,0
1075478492,0
1079180124,0
1086591270,0
1088580300,0
1090890917,0
1092577145,0
1094280896,0
1096198041,0
1098776525,0
1101202025,0
1103644975,0
1104933891,0
1108090581,0
1111223081,0
1116084360,0
1117435688,0
1120643103,0
1123867292,0
1128639605,0
1129987219,0
1133817035,0
1136024246,0
1138419093,0
1139514020,0
1143882334,0
1144924714,0
1147784333,0
1151342666,0
1153486796,0
1154580908,0
1157608505,0
1161823786,0
1162995544,0
