time,data
822785,0
3934139,0
4858430,0
6578876,0
9051151,0
12119125,0
14063289,0
14715770,0
20936895,0
23088596,0
25365608,0
27513181,0
29906668,0
31743846,0
33686220,0
35432652,0
37042486,0
38712429,0
40915956,0
43135023,0
45312794,0
46945773,0
48576777,0
50839152,0
53007724,0
54593441,0
56156068,0
58142287,0
59982767,0
61854531,0
63905553,0
65890446,0
68181759,0
70335813,0
73863267,0
76256120,0
78364097,0
80366211,0
82329445,0
84290032,0
86200057,0
88499999,0
91085553,0
92434281,0
94936160,0
98405463,0
100576020,0
102583436,0
103974670,0
107778559,0
110312947,0
112843762,0
115234135,0
117937535,0
120247984,0
122802608,0
124960411,0
126872949,0
128821852,0
130823663,0
132920442,0
134991282,0
137348685,0
138830721,0
140866861,0
142297269,0
144731963,0
148374418,0
149015790,0
152296718,0
153418348,0
156233718,0
158627262,0
160652574,0
164155473,0
165101565,0
169265877,0
171231287,0
173473108,0
175446469,0
177298314,0
179091533,0
180419828,0
182632822,0
186428995,0
188660182,0
190721157,0
192750299,0
193986717,0
196539359,0
199033522,0
201918105,0
204252716,0
206574282,0
211080872,0
213591238,0
216215754,0
218711419,0
226408136,0
228620967,0
231028783,0
233118673,0
235235437,0
237163546,0
239176811,0
241068751,0
242976023,0
245241904,0
246839396,0
248834936,0
250905805,0
253115788,0
255203461,0
257390585,0
259469010,0
261802063,0
263117086,0
264838763,0
266639360,0
268472949,0
270363142,0
272169109,0
273776811,0
274975458,0
277367712,0
280159465,0
282892076,0
285173674,0
287621255,0
290490736,0
292808030,0
294901356,0
298079155,0
300048083,0
300937376,0
304043090,0
305116138,0
307248704,0
309806948,0
312052850,0
315090680,0
316305371,0
318779873,0
322675011,0
324248521,0
325229726,0
327726294,0
329727831,0
332053756,0
334550379,0
337489176,0
340517829,0
345038583,0
346430186,0
349068692,0
352338209,0
356636387,0
358106294,0
361284756,0
364512964,0
367512356,0
372089085,0
373541114,0
376714913,0
378960404,0
381266945,0
383372387,0
385848243,0
388148266,0
390639960,0
393069062,0
395920554,0
398812918,0
401906113,0
405046260,0
409787786,0
411862493,0
412919962,0
422775616,0
425476250,0
427432938,0
429412079,0
431220552,0
432870828,0
434889578,0
436778967,0
438664631,0
441341537,0
443727324,0
446107732,0
448182444,0
450269942,0
451613399,0
454276969,0
458029973,0
460356359,0
462518002,0
464689603,0
467003507,0
468243139,0
471105505,0
473986498,0
476709279,0
481173953,0
483036600,0
484483098,0
488898630,0
490209243,0
493367859,0
496068459,0
499304899,0
500288971,0
503573230,0
504637950,0
508557712,0
510316700,0
511432964,0
513718631,0
515759075,0
519075357,0
521996736,0
523624588,0
525532599,0
526568096,0
529035000,0
531495229,0
534225648,0
536899828,0
539173115,0
541618962,0
543609665,0
546414812,0
549212688,0
552225169,0
556465557,0
558783584,0
560582812,0
561550538,0
565310500,0
567707584,0
570020632,0
571271555,0
574041197,0
578010952,0
579092408,0
582821716,0
585194618,0
586687196,0
590331846,0
591457909,0
594380098,0
596970771,0
599306627,0
601656249,0
604442350,0
607118511,0
611224453,0
612291774,0
616103895,0
623542724,0
625978565,0
627961804,0
629902097,0
631936790,0
633918536,0
635840014,0
638044229,0
640132316,0
642189716,0
644403896,0
646506577,0
648658759,0
650820448,0
653040941,0
654985667,0
656771346,0
658555697,0
659544218,0
662294758,0
665645883,0
668886864,0
671095360,0
671941475,0
674231912,0
676515492,0
680412555,0
681795474,0
684202940,0
686714652,0
689184784,0
693567274,0
694858446,0
696572008,0
698291681,0
700509308,0
704305869,0
705279639,0
707751144,0
710694526,0
713146524,0
715557904,0
719166511,0
721463426,0
723189326,0
723902057,0
726155466,0
729918891,0
732051545,0
733864749,0
735393243,0
737774329,0
739893047,0
742128810,0
744801938,0
747269324,0
749533128,0
751648449,0
753809125,0
755930616,0
759432930,0
761254537,0
763523085,0
765593555,0
767373799,0
768378541,0
771947673,0
774453419,0
776748531,0
779039408,0
780950329,0
782634242,0
783564439,0
785800432,0
788158644,0
790997202,0
793477480,0
795851263,0
798226687,0
800603181,0
803087805,0
805233138,0
807644469,0
810520635,0
813609562,0
820854238,0
822473748,0
824637186,0
826793765,0
829007798,0
830968234,0
831683429,0
833850762,0
836272842,0
838722230,0
841160664,0
844079482,0
846293275,0
848965173,0
850822422,0
852851668,0
854864667,0
858321561,0
859299151,0
861417289,0
863759630,0
867462075,0
869407215,0
870440051,0
874804432,0
877404623,0
879482578,0
881609985,0
883976451,0
886235792,0
888974884,0
891443177,0
893653380,0
895724113,0
898002479,0
900477784,0
902949115,0
903948545,0
906947571,0
909853976,0
911928891,0
916061136,0
917607528,0
919648682,0
921843465,0
923936642,0
925863746,0
928252888,0
930637471,0
932927106,0
935233570,0
937604766,0
940070463,0
942653394,0
944822280,0
946646468,0
948805197,0
951232056,0
953161192,0
954323409,0
958127054,0
960139015,0
961065505,0
965120116,0
967460235,0
969418724,0
970458446,0
973208104,0
976445650,0
977489507,0
979542014,0
981490817,0
983936442,0
986271000,0
988741469,0
991701641,0
994870821,0
997629653,0
1000593663,0
1003591190,0
1006472326,0
1009603899,0
1012522545,0
1024128903,0
1026627695,0
1029002562,0
1031528869,0
1033994844,0
1036333714,0
1038645920,0
1040916735,0
1042888347,0
1044642219,0
1046673312,0
1048632655,0
1050287401,0
1051414045,0
1055131547,0
1056400057,0
1060652483,0
1062887600,0
1064866162,0
1067265779,0
1069765626,0
1071515325,0
1072459562,0
1076344483,0
1077355683,0
1080982026,0
1083376771,0
1084404737,0
1086765125,0
1089664537,0
1093453768,0
1094763249,0
1097531400,0
1100375682,0
1103510894,0
1105689966,0
1106334243,0
1108778336,0
1112351949,0
1113536674,0
1115468524,0
1117938472,0
1119990277,0
1124021658,0
1124991118,0
1128017073,0
1131045659,0
1135422641,0
1136739784,0
1139798094,0
1142875375,0
1145973499,0
1150486473,0
1152236541,0
1154847567,0
1157694444,0
1160697072,0
1163665393,0
1166677508,0
1169611177,0
1172596765,0
1175670732,0
1178793627,0
1181854165,0
1184969158,0
1188206065,0
1191382588,0
1194550172,0
1197723873,0
1200762149,0
1203784796,0
1206791684,0
1210166180,0
1214684180,0
1224739834,0
1227162904,0
1229660900,0
1232032972,0
1234455905,0
1236804853,0
1239119612,0
1241559813,0
1243595926,0
1245622329,0
1247533533,0
1249549073,0
1250805498,0
1253536162,0
1256092312,0
1257769264,0
1259943789,0
1262112092,0
1264158862,0
1267892829,0
1270192375,0
1272497976,0
1274648961,0
1275416216,0
1277952833,0
1280280684,0
1282425399,0
1284976370,0
1288593461,0
1290409207,0
1291491587,0
1293867041,0
1298134944,0
1300603405,0
1302257235,0
1303200361,0
1306071905,0
1308870695,0
1310903710,0
1313934759,0
1314814845,0
1316981378,0
1319537265,0
1322054852,0
1326112313,0
1327742107,0
1328857342,0
1331082422,0
1334281858,0
1335149204,0
1339144967,0
1341588072,0
1342447399,0
1345441486,0
1347991539,0
1350321149,0
1354280233,0
1355763024,0
1358043717,0
1360193629,0
1362224471,0
1364475697,0
1367165222,0
1368108354,0
1370603482,0
1373002956,0
1375530775,0
1377972315,0
1380048167,0
1382332294,0
1384493719,0
1386685675,0
1389240889,0
1392510045,0
1395329892,0
1396740970,0
1397786937,0
1400276695,0
1404427427,0
1405407375,0
1408284032,0
1411343482,0
1414501667,0
1425855547,0
1427960764,0
1429862254,0
1431797464,0
1434271117,0
1436065485,0
1437695956,0
1439407104,0
1441310926,0
1443539761,0
1445610473,0
1447935099,0
1450328245,0
1452560717,0
1454507210,0
1456351310,0
1458453239,0
1460447441,0
1462391303,0
1464063102,0
1465777443,0
1466739956,0
1469165680,0
1472892107,0
1474819714,0
1475886037,0
1478549682,0
1482336068,0
1484719944,0
1486843262,0
1488629779,0
1489850952,0
1493515972,0
1495820456,0
1497819666,0
1499717348,0
1502184506,0
1504121122,0
1506249906,0
1508341879,0
1510220605,0
1511192566,0
1514049292,0
1516249460,0
1518911125,0
1521247550,0
1523364223,0
1525437483,0
1527516748,0
1529897214,0
1533019546,0
1536688988,0
1538011759,0
1540692220,0
1544569311,0
1545844937,0
1548140392,0
1552587827,0
1554492172,0
1556629491,0
1559240757,0
1561260680,0
1563491536,0
1565085203,0
1569098659,0
1571180300,0
1572862145,0
1574301701,0
1577358207,0
1580513070,0
1583577934,0
1586513794,0
1589485313,0
1592812561,0
1596002333,0
1598141793,0
1601784660,0
1602720677,0
1605003714,0
1607329771,0
1610472701,0
1614477357,0
1620722759,0
1622961578,0
1624975445,0
1627180496,0
1629127757,0
1630939801,0
1633160496,0
1635387602,0
1638055150,0
1639474116,0
1643987545,0
1646272826,0
1647992579,0
1649078380,0
1652670910,0
1654871434,0
1657102140,0
1659641377,0
1660603842,0
1661544451,0
1664369123,0
1668217215,0
1670791827,0
1671970543,0
1674816528,0
1677303688,0
1681001571,0
1683423237,0
1685926222,0
1687635653,0
1691643743,0
1692825931,0
1695755975,0
1698010760,0
1700611976,0
1702728107,0
1706882275,0
1709391233,0
1710990720,0
1713254853,0
1715622981,0
1717836381,0
1720379258,0
1722587745,0
1724668399,0
1726795455,0
1729250490,0
1730989891,0
1732651127,0
1733511660,0
1735741340,0
1739466024,0
1740832321,0
1744512183,0
1746652653,0
1749090605,0
1750974689,0
1753448541,0
1755333810,0
1757682424,0
1758754827,0
1762933854,0
1764377899,0
1766682633,0
1768490569,0
1769627776,0
1772130901,0
1775939124,0
1777596174,0
1778343917,0
1781432565,0
1782566039,0
1785826081,0
1787318436,0
1788898762,0
1792798166,0
1794630089,0
1795423669,0
1798029168,0
1800599680,0
1803525286,0
1805902937,0
1808784533,0
1810996407,0
1814474217,0
1823040113,0
1825403692,0
1827093238,0
1828822900,0
1831162985,0
1833109311,0
1835518332,0
1837575922,0
1839911704,0
1841802350,0
1844184235,0
1846431866,0
1848574560,0
1850549257,0
1852352277,0
1854082154,0
1855859351,0
1857689261,0
1859557627,0
1861254576,0
1862970092,0
1864271910,0
1867140814,0
1869814455,0
1874069743,0
1875842413,0
1877715724,0
1879787565,0
1880938195,0
1884239382,0
1886282195,0
1888514467,0
1891461769,0
1894820388,0
1897044078,0
1898472802,0
1901342288,0
1903443382,0
1905332047,0
1907385987,0
1909544225,0
1911852201,0
1914819893,0
1918204179,0
1920000431,0
1923034468,0
1925579631,0
1929168907,0
1931569754,0
1933832579,0
1936069071,0
1938228063,0
1940303927,0
1942418024,0
1944671454,0
1946791226,0
1949209220,0
1951411451,0
1953477302,0
1955959633,0
1956795380,0
1959377394,0
1962184327,0
1965382775,0
1967433009,0
1969494716,0
1970459295,0
1972474898,0
1975204508,0
1977602620,0
1979908995,0
1982632139,0
1984898988,0
1988155633,0
1989675391,0
1992051541,0
1995636401,0
1997413959,0
1999343315,0
2000013431,0
2002372255,0
2005104427,0
2007472859,0
2012238190,0
2014562861,0
2022286062,0
2024229200,0
2026798411,0
2029259469,0
2031114666,0
2032701710,0
2034462423,0
2036157933,0
2038538880,0
2040957184,0
2042809642,0
2044812224,0
2047035033,0
2049479371,0
2051646934,0
2054026628,0
2056426151,0
2058947785,0
2060261706,0
2063354541,0
2067785524,0
2069045569,0
2072153620,0
2075313648,0
2080058575,0
2081329144,0
2084359491,0
2087652935,0
2091642621,0
2092721053,0
2096451796,0
2098577175,0
2100775845,0
2102435391,0
2104155854,0
2105218033,0
2107617692,0
2111098917,0
2113154566,0
2115141133,0
2116604266,0
2118986748,0
2121603787,0
2124746339,0
2127802761,0
2130767626,0
2133769026,0
2138268237,0
2139583862,0
2142700521,0
2145862895,0
2149055885,0
2152210423,0
2155289888,0
2158374527,0
2161478781,0
2164623212,0
2167790641,0
2171038300,0
2174175010,0
2177276816,0
2180333726,0
2183606097,0
2185988293,0
2189781582,0
2190693936,0
2193016489,0
2195476254,0
2197926633,0
2200382510,0
2204028014,0
2205065200,0
2209107734,0
2210146835,0
2212947684,0
2216964131,0
2223391169,0
2225295782,0
2226988209,0
2229230192,0
2231198532,0
2233601862,0
2236321765,0
2238140748,0
2240431269,0
2242866128,0
2244888100,0
2247469806,0
2250171615,0
2252568586,0
2254833223,0
2257088317,0
2259181912,0
2261068384,0
2261819506,0
2264130308,0
2267758228,0
2269216500,0
2271088495,0
2273308791,0
2276636989,0
2278042802,0
2281507034,0
2282880926,0
2285159338,0
2287780468,0
2290503411,0
2294271644,0
2295226276,0
2299235377,0
2301279638,0
2302294556,0
2305393702,0
2309168701,0
2311226664,0
2312441815,0
2316093103,0
2318480529,0
2320559326,0
2322351881,0
2323326945,0
2325677149,0
2327691709,0
2331020047,0
2331931371,0
2334270768,0
2337113782,0
2339627333,0
2342177035,0
2344284778,0
2346547347,0
2349079183,0
2351215325,0
2354800942,0
2356847645,0
2357984972,0
2361711620,0
2362844496,0
2365231449,0
2368035605,0
2370310890,0
2372287098,0
2374595246,0
2376754870,0
2379928416,0
2380942652,0
2383074727,0
2385198895,0
2387271804,0
2389576525,0
2392036984,0
2394438501,0
2396302728,0
2398321732,0
2400647958,0
2403183621,0
2406689342,0
2409230799,0
2411764470,0
2414212185,0
2416525586,0
2422962541,0
2424738561,0
2426489791,0
2428261753,0
2429979992,0
2431812758,0
2433334637,0
2435278030,0
2437087053,0
2439153017,0
2440975863,0
2443146327,0
2444029785,0
2447397911,0
2449421861,0
2451526089,0
2452311999,0
2455330147,0
2456113989,0
2458921575,0
2461099148,0
2463497898,0
2466638308,0
2468774199,0
2470142095,0
2472490944,0
2476151182,0
2477360486,0
2480321973,0
2482406911,0
2484989726,0
2487365939,0
2489495752,0
2492069735,0
2495855416,0
2498297290,0
2500477466,0
2501976995,0
2503955476,0
2506046710,0
2508215214,0
2510473896,0
2512533192,0
2514575110,0
2516545990,0
2520238615,0
2521273600,0
2524827861,0
2526764724,0
2527621166,0
2529977599,0
2532431474,0
2534524445,0
2537136193,0
2539595302,0
2542660708,0
2545649677,0
2548388649,0
2551431867,0
2554742778,0
2557634462,0
2562352910,0
2563633697,0
2567236444,0
2569994296,0
2573116591,0
2576194669,0
2580793389,0
2582077745,0
2585496996,0
2588336142,0
2593106076,0
2594380734,0
2597534190,0
2600586175,0
2603683780,0
2606775740,0
2609744533,0
2613005260,0
2625102290,0
2627657848,0
2630095327,0
2632483149,0
2634795661,0
2636678331,0
2638569217,0
2640447076,0
2642209138,0
2643890776,0
2645982537,0
2647138405,0
2650067627,0
2653078727,0
2657435513,0
2658845001,0
2661917154,0
2665224271,0
2668349024,0
2671444512,0
2674519321,0
2677630562,0
2680716900,0
2683922881,0
2687104767,0
2690251246,0
2693417020,0
2696948036,0
2699527554,0
2702643366,0
2705740464,0
2708850098,0
2711458655,0
2714080870,0
2717576644,0
2719212669,0
2720239508,0
2722492693,0
2724662400,0
2726947364,0
2730742104,0
2731664284,0
2734596136,0
2737827712,0
2738607749,0
2741713686,0
2742557089,0
2744653595,0
2747296568,0
2750730959,0
2753228522,0
2755483462,0
2757798637,0
2759816226,0
2762219768,0
2764187024,0
2766437064,0
2768801963,0
2771045827,0
2772616338,0
2775348909,0
2779606014,0
2782066725,0
2784507237,0
2786619765,0
2788545952,0
2789418190,0
2792020162,0
2794559179,0
2796800942,0
2799118514,0
2802775268,0
2804978230,0
2807156406,0
2809649461,0
2812037024,0
2814006518,0
2816338035,0
2823995389,0
2825860404,0
2827775574,0
2829953789,0
2831897256,0
2833600031,0
2835328992,0
2837062989,0
2838861306,0
2840965749,0
2842741032,0
2844701539,0
2846802991,0
2848888319,0
2851252913,0
2853233145,0
2855116299,0
2856159476,0
2859003439,0
2860997526,0
2864046067,0
2865166898,0
2868209467,0
2869303046,0
2871813522,0
2874372202,0
2877359295,0
2880268680,0
2883352780,0
2886422596,0
2889672034,0
2892620309,0
2895757163,0
2898667986,0
2901650986,0
2904610601,0
2907719521,0
2910460889,0
2913600331,0
2917322545,0
2919486051,0
2921721911,0
2923988752,0
2924996419,0
2928869256,0
2931018884,0
2933114616,0
2935252472,0
2937414352,0
2939593891,0
2941823868,0
2944031266,0
2946322257,0
2948499599,0
2950369669,0
2952264946,0
2954332644,0
2955866861,0
2958336371,0
2960892359,0
2964360736,0
2966050828,0
2967394625,0
2969628028,0
2972411783,0
2975437901,0
2980032550,0
2981295710,0
2984501659,0
2987601208,0
2992210202,0
2993473855,0
2996642838,0
2999385113,0
3002462266,0
3005635401,0
3008660210,0
3011744864,0
3021905995,0
3023770278,0
3026070841,0
3028405622,0
3030782148,0
3033329146,0
3035750395,0
3038125042,0
3040444635,0
3042344078,0
3044267869,0
3046565964,0
3048739156,0
3050608428,0
3052482390,0
3053529003,0
3056646055,0
3058897519,0
3059915341,0
3063660159,0
3066118291,0
3068526423,0
3070360280,0
3071241488,0
3073464821,0
3076540348,0
3079653328,0
3082731744,0
3085570298,0
3088507698,0
3092593545,0
3094972966,0
3097066824,0
3098784543,0
3100517975,0
3101434894,0
3103397624,0
3105377650,0
3108902147,0
3110466239,0
3114788571,0
3117310390,0
3119331745,0
3120365835,0
3124121461,0
3126372471,0
3128491550,0
3129545523,0
3131953888,0
3136102675,0
3137477209,0
3139783933,0
3143582745,0
3144555401,0
3148293862,0
3150615749,0
3151731810,0
3154089297,0
3157201271,0
3158069302,0
3160724326,0
3165211897,0
3167309213,0
3168266388,0
3170488271,0
3174540715,0
3177223380,0
3179750144,0
3182238443,0
3184355917,0
3186262419,0
3188035227,0
3189583300,0
3191555338,0
3194269858,0
3196668521,0
3198623458,0
3200876457,0
3203110211,0
3204980480,0
3207270413,0
3209769346,0
3212075731,0
3214399388,0
3216593868,0
3224834215,0
3226890058,0
3228790548,0
3230794914,0
3232989504,0
3234984536,0
3236870059,0
3238813303,0
3241199558,0
3243565276,0
3245927494,0
3247493777,0
3249469031,0
3251673055,0
3253982047,0
3256267182,0
3257989743,0
3259685184,0
3261394622,0
3263091991,0
3265406801,0
3267712451,0
3270288855,0
3272355320,0
3274324374,0
3276280146,0
3278686965,0
3280887775,0
3283029240,0
3285139544,0
3286826187,0
3288884376,0
3289990731,0
3293042068,0
3295996577,0
3298991796,0
3301985439,0
3306333498,0
3307726584,0
3311756279,0
3312585568,0
3314642081,0
3318573661,0
3320711050,0
3321608543,0
3324054219,0
3327546851,0
3329779047,0
3330803857,0
3334367930,0
3335216599,0
3337333590,0
3339601340,0
3341796709,0
3343823203,0
3347024187,0
3348331438,0
3351026351,0
3353844302,0
3357552825,0
3359683327,0
3361625155,0
3362353881,0
3364932340,0
3367409623,0
3371059254,0
3373370169,0
3375851586,0
3376954690,0
3380016441,0
3383186915,0
3385982345,0
3388975459,0
3392214478,0
3395409370,0
3398324446,0
3402587755,0
3403613853,0
3406225121,0
3408975685,0
3412421883,0
3413442426,0
3421634370,0
3423637038,0
3425615144,0
3427642768,0
3429348031,0
3431102268,0
3433069081,0
3435156148,0
3437293262,0
3438780478,0
3440296702,0
3442046977,0
3443743801,0
3444813771,0
3448601696,0
3451012880,0
3453049414,0
3455127089,0
3457255844,0
3459375638,0
3461269003,0
3462258119,0
3465726464,0
3467768968,0
3469760924,0
3470776438,0
3474524489,0
3476868528,0
3479555342,0
3482301930,0
3484549013,0
3486521394,0
3488549986,0
3489746235,0
3492431994,0
3494757060,0
3497742558,0
3500004621,0
3502391042,0
3506591616,0
3508997043,0
3511240184,0
3513240953,0
3515779657,0
3518175053,0
3520460731,0
3522532730,0
3525113323,0
3527073756,0
3530016361,0
3531639593,0
3533795300,0
3535464334,0
3536687139,0
3538933650,0
3542083829,0
3544622904,0
3546975732,0
3549222165,0
3551350608,0
3553493678,0
3555986541,0
3558294380,0
3559672760,0
3562234645,0
3565598668,0
3567493656,0
3568656614,0
3572436916,0
3574596516,0
3577032858,0
3579337956,0
3581818169,0
3583803889,0
3586134293,0
3588569558,0
3591552112,0
3593945022,0
3595500321,0
3596340774,0
3598401189,0
3601596052,0
3604036034,0
3606061704,0
3608698106,0
3611048670,0
