time,layout.data_offset,data[0],data[1],data[2]
21796763523,0,0.7,4.599051380157471,0.8671074723507014
22341308177,0,0.8999999999999999,4.599051380157471,0.8845684173668306
23275162908,0,1.0999999999999999,4.599051380157471,0.9450573580873092
24232361956,0,1.2999999999999998,4.599051380157471,1.0289922972129844
25213128803,0,1.4999999999999998,4.599051380157471,1.1385117413014856
26182266800,0,1.6999999999999997,4.599051380157471,1.265721586478531
27139749540,0,1.8999999999999997,4.599051380157471,1.3915910882421854
28199113592,0,2.0999999999999996,4.599051380157471,1.4963025975893345
29186371232,0,2.3,4.599051380157471,1.6016908729901147
30204352398,0,2.5,4.599051380157471,1.7158328103321723
31271308040,0,2.7,4.599051380157471,1.826519915488732
32295054859,0,2.9000000000000004,4.599051380157471,1.9411294862859225
33341017755,0,3.1000000000000005,4.599051380157471,2.0617698485078253
34398802449,0,3.3000000000000007,4.599051380157471,2.212452464369663
35498814071,0,3.500000000000001,4.599051380157471,2.374765680081875
36452707206,0,3.700000000000001,4.599051380157471,2.519313189443444
37430927597,0,3.9000000000000012,4.471938991546631,2.6613461145213457
38428312949,0,4.060591125488282,4.221182250976563,2.808398680984066
39414841017,0,4.018261218070984,3.9759313106536864,2.8894644458195824
40379565415,0,3.9370169281959537,3.8557726383209228,2.908616929651154
41351644552,0,3.896394783258438,3.8557726383209228,2.960965055594861
42338336588,0,3.816957214474678,3.737519645690918,2.969236261494277
43288390606,0,3.777238430082798,3.737519645690918,2.9929290281543084
44241935820,0,3.5910453625023364,3.404852294921875,2.994164405162559
45160463407,0,3.4979488287121057,3.404852294921875,2.9784532338606655
46148725852,0,3.435524996314413,3.3731011639167208,2.973101163916721
47163083583,0,3.384937008250013,3.334349020185613,2.9343490201856133
48201677220,0,3.361126642054798,3.3373162758595827,2.9373162758595828
49305573361,0,3.3468613182553772,3.3325959944559567,2.9325959944559568
50397069757,0,3.3346606753197117,3.3224600323840465,2.9224600323840466
51500153112,0,3.3277944399608153,3.3209282046019184,2.9209282046019185
52452596184,0,3.328983544639222,3.330172649317629,2.930172649317629
53408733718,0,3.3007248272301037,3.2724661098209853,2.8724661098209854
54407314126,0,3.237501418684957,3.1742780101398105,2.7742780101398106
55385372971,0,3.176025418126508,3.1145494175680595,2.7145494175680596
56383321257,0,3.132747811186841,3.089470204247174,2.689470204247174
57403774618,0,3.1128919317282753,3.093036052269709,2.693036052269709
58386538793,0,3.109872128729492,3.1068523257307086,2.7068523257307087
59397144203,0,3.1084969586293045,3.1071217885291165,2.7071217885291166
60434507006,0,3.1094507936971603,3.1104046287650156,2.7104046287650156
61539985494,0,3.1061194830417183,3.1027881723862762,2.7027881723862763
62557147689,0,3.1005692839250387,3.095019084808359,2.6950190848083593
63629801473,0,3.0959166104178246,3.0912639369106105,2.6912639369106106
64638078161,0,3.0984709033727524,3.1010251963276807,2.701025196327681
65679271741,0,3.08647060550297,3.0744703076331876,2.6744703076331877
66719382980,0,3.037358212373343,2.988245819243716,2.588245819243716
67818926779,0,2.980237481315605,2.9231167502578663,2.5231167502578664
68837273727,0,2.9261842548294386,2.8721310283432717,2.472131028343272
69883373746,0,2.8601666269620223,2.794148999094606,2.394148999094606
70956801009,0,2.8111014589152683,2.762036290868514,2.362036290868514
71995391559,0,2.78792932553627,2.7647571921572713,2.3647571921572714
73004087634,0,2.773142296047877,2.7583552665594833,2.3583552665594834
74145543776,0,2.7607397376843474,2.748337179320818,2.348337179320818
75189499784,0,2.752734753322776,2.744729768961204,2.344729768961204
76197453994,0,2.747664866916481,2.742594980510186,2.342594980510186
77223097825,0,2.7451086084824645,2.7425523500484483,2.3425523500484484
78196570952,0,2.745060952205046,2.7450132959276274,2.3450132959276275
79275475157,0,2.746800588805168,2.74854022540529,2.3485402254052903
80300845967,0,2.7430066333839664,2.739212677962765,2.339212677962765
81328002307,0,2.734313124662055,2.725619615940144,2.325619615940144
82384186025,0,2.7293439805150785,2.724374836368102,2.324374836368102
83422048527,0,2.727033829970022,2.724723679424966,2.324723679424966
84512077878,0,2.729453857978589,2.7318738859871554,2.3318738859871555
85593314616,0,2.7383510168263028,2.747248175674017,2.347248175674017
86665316708,0,2.7504818865816305,2.7626127563369582,2.3626127563369583
87777461076,0,2.764212573170182,2.7779432597587332,2.3779432597587333
88815518199,0,2.7627033495321762,2.7611941258941703,2.3611941258941704
89876153255,0,2.7745051878280167,2.7863070261238567,2.386307026123857
90858956417,0,2.7958613481978665,2.8172175085677162,2.4172175085677163
91929005658,0,2.7987748162344896,2.801688284271113,2.401688284271113
92943723596,0,2.8127290343844464,2.8266832525344032,2.4266832525344033
93867916367,0,2.8400810956460765,2.8674331569077065,2.4674331569077066
94759981178,0,2.878329121797708,2.9165771479493388,2.516577147949339
95795606625,0,2.8890289425032893,2.899728763208871,2.499728763208871
96835385913,0,2.9056037029549486,2.9221784634066075,2.5221784634066076
97856529812,0,2.9324221871203795,2.959240671285811,2.559240671285811
98908366302,0,2.968269210471461,3.0041162338225424,2.6041162338225425
99899351772,0,2.9847174791230975,3.001165747774734,2.601165747774734
100943816558,0,3.0206198811010565,3.056522283079015,2.656522283079015
101983757993,0,3.0390048440563415,3.0573898070116265,2.6573898070116266
103060987021,0,3.0600433515561063,3.0810818590558715,2.6810818590558716
104142957059,0,3.076832863890138,3.09362237622417,2.69362237622417
105205646567,0,3.1097452170600257,3.1426575702299133,2.7426575702299134
106289062886,0,3.133595000991078,3.1574447849221308,2.757444784922131
107273510345,0,3.1646513353506736,3.195707669710269,2.795707669710269
108242350025,0,3.2280314022226886,3.291411469094703,2.8914114690947033
109282880043,0,3.288473011291783,3.348914620360877,2.948914620360877
110337297049,0,3.3511856381746994,3.413898265057616,3.013898265057616
111364522114,0,3.4338429019299013,3.5165001656851027,3.116500165685103
112359406294,0,3.490778575168509,3.5477142484071162,3.1477142484071163
113360601527,0,3.579930207617826,3.669081840067143,3.2690818400671433
114367469955,0,3.6710809874633137,3.7622317673088013,3.3622317673088014
115338087878,0,3.758538488042561,3.8459959886218087,3.445995988621809
116359373225,0,3.8570463017931202,3.9555541155436793,3.5555541155436794
117359249100,0,3.929649137964222,4.002251974135325,3.6022519741353243
118390901458,0,4.0233370600578615,4.117024982151501,3.717024982151501
119422455010,0,4.115356567107087,4.207376074156311,3.8073760741563114
