time,layout.data_offset,data[0],data[1],data[2],data[3],data[4]
165747047,0,-2.592249433994293,-2.592249433994293,-2.592249433994293,-2.592249433994293,6.692925243371494
170563902,0,-2.592249433994293,-2.592249433994293,-2.592249433994293,-2.592249433994293,6.692925243371494
376606482,0,-2.58153834939003,-2.58153834939003,-2.58153834939003,-2.58153834939003,6.692925243371494
592531554,0,-2.5588928920030596,-2.5588928920030596,-2.5588928920030596,-2.5588928920030596,6.692925243371494
831564033,0,-2.5364997559785842,-2.5364997559785842,-2.5364997559785842,-2.5364997559785842,6.692925243371494
1036477055,0,-2.518971375823021,-2.518971375823021,-2.518971375823021,-2.518971375823021,6.692925243371494
1246697264,0,-2.5095542293787005,-2.5095542293787005,-2.5095542293787005,-2.5095542293787005,6.692925243371494
1461485796,0,-2.5134054231643677,-2.5134054231643677,-2.5134054231643677,-2.5134054231643677,6.692925243371494
1671663189,0,-2.5309013009071353,-2.5309013009071353,-2.5309013009071353,-2.5309013009071353,6.692925243371494
1878995292,0,-2.558947632908821,-2.558947632908821,-2.558947632908821,-2.558947632908821,6.692925243371494
2085372921,0,-2.5923123860359194,-2.5923123860359194,-2.5923123860359194,-2.5923123860359194,6.692925243371494
2289758020,0,-2.6261768209934235,-2.6261768209934235,-2.6261768209934235,-2.6261768209934235,6.692925243371494
2497567786,0,-2.658488667011261,-2.658488667011261,-2.658488667011261,-2.658488667011261,6.692925243371494
2699871376,0,-2.6844574105739594,-2.6844574105739594,-2.6844574105739594,-2.6844574105739594,6.692925243371494
2908487728,0,-2.699245324134827,-2.699245324134827,-2.699245324134827,-2.699245324134827,6.692925243371494
3118593491,0,-2.704308686852455,-2.704308686852455,-2.704308686852455,-2.704308686852455,6.692925243371494
3316938770,0,-2.7041872304677965,-2.7041872304677965,-2.7041872304677965,-2.7041872304677965,6.692925243371494
3528245864,0,-2.700511720776558,-2.700511720776558,-2.700511720776558,-2.700511720776558,6.692925243371494
3737116675,0,-2.7069374477863315,-2.7069374477863315,-2.7069374477863315,-2.7069374477863315,6.692925243371494
3974990868,0,-2.7162793254852295,-2.7162793254852295,-2.7162793254852295,-2.7162793254852295,6.692925243371494
4186277186,0,-2.7340485656261446,-2.7340485656261446,-2.7340485656261446,-2.7340485656261446,6.692925243371494
4410166484,0,-2.753456611633301,-2.753456611633301,-2.753456611633301,-2.753456611633301,6.692925243371494
4654943553,0,-2.7703883159160614,-2.7703883159160614,-2.7703883159160614,-2.7703883159160614,6.692925243371494
4877844470,0,-2.825584768652916,-2.825584768652916,-2.825584768652916,-2.825584768652916,6.692925243371494
5115010054,0,-2.8961832594871524,-2.8961832594871524,-2.8961832594871524,-2.8961832594871524,6.692925243371494
5344840497,0,-3.0109821236133576,-3.0109821236133576,-3.0109821236133576,-3.0109821236133576,6.692925243371494
5584021661,0,-3.03634974360466,-3.03634974360466,-3.03634974360466,-3.03634974360466,6.692925243371494
5793073534,0,-3.0519084775447847,-3.0519084775447847,-3.0519084775447847,-3.0519084775447847,6.692925243371494
5991180666,0,-3.055521035194397,-3.055521035194397,-3.055521035194397,-3.055521035194397,6.692925243371494
6209568595,0,-3.0563548076152802,-3.0563548076152802,-3.0563548076152802,-3.0563548076152802,6.692925243371494
6432802533,0,-3.0623208820819854,-3.0623208820819854,-3.0623208820819854,-3.0623208820819854,6.686576201681054
6670345202,0,-3.0760447692871096,-3.0760447692871096,-3.0760447692871096,-3.0760447692871096,6.017918581512948
6883452115,0,-2.800806639790535,-2.800806639790535,-2.800806639790535,-2.800806639790535,5.416126723361653
7118686908,0,-2.8309569042921066,-2.8309569042921066,-2.8309569042921066,-2.8309569042921066,4.8745140510254865
7348327225,0,-2.9170819687843323,-2.9170819687843323,-2.9170819687843323,-2.9170819687843323,4.3870626459229385
7576596895,0,-3.6224058806896213,-3.6224058806896213,-3.6224058806896213,-3.6224058806896213,3.9483563813306444
7786398171,0,-3.719165905714035,-3.719165905714035,-3.719165905714035,-3.719165905714035,1.8594844646358495
8005335167,0,-3.2204461467266086,-3.2204461467266086,-3.2204461467266086,-3.2204461467266086,0.8385224633482914
8213747314,0,-3.455245629549027,-3.455245629549027,-3.455245629549027,-3.455245629549027,0.7546702170134595
8431564549,0,-3.4892883145809175,-3.4892883145809175,-3.4892883145809175,-3.4892883145809175,-1.7320374254438313
8662618075,0,-3.51634845495224,-3.51634845495224,-3.51634845495224,-3.51634845495224,-1.5588336828994451
8885805170,0,-3.5410444724559786,-3.5410444724559786,-3.5410444724559786,-3.5410444724559786,-1.4029503146095017
9125813659,0,-3.64467516541481,-3.64467516541481,-3.64467516541481,-3.64467516541481,-2.7102387034272755
9379106253,0,-3.7320378875732425,-3.7320378875732425,-3.7320378875732425,-3.7320378875732425,-2.4392148330845473
9597289184,0,-3.984855681657791,-3.984855681657791,-3.984855681657791,-3.984855681657791,-2.195293349776094
9806285065,0,-3.958541386127472,-3.958541386127472,-3.958541386127472,-3.958541386127472,-3.400389205858132
10037288849,0,-4.18322646021843,-4.18322646021843,-4.18322646021843,-4.18322646021843,-3.0603502852723197
10254733909,0,-4.280097677707673,-4.280097677707673,-4.280097677707673,-4.280097677707673,-4.1531932231431865
10466640955,0,-4.139538427591324,-4.139538427591324,-4.139538427591324,-4.139538427591324,-5.737507493613091
10691915836,0,-4.194493507146835,-4.194493507146835,-4.194493507146835,-4.194493507146835,-5.316466864745493
10903360938,0,-4.248020533323288,-4.248020533323288,-4.248020533323288,-4.248020533323288,-4.909274179571845
11122257153,0,-4.29906266450882,-4.29906266450882,-4.29906266450882,-4.29906266450882,-4.463986414855702
11342285206,0,-4.155145744085312,-4.155145744085312,-4.155145744085312,-4.155145744085312,-4.0877184273932095
11543184956,0,-4.200305622816086,-4.200305622816086,-4.200305622816086,-4.200305622816086,-3.8236413184847846
11747996052,0,-4.026771819591523,-4.026771819591523,-4.026771819591523,-4.026771819591523,-3.512868341858125
11955586665,0,-4.069348953962326,-4.069348953962326,-4.069348953962326,-4.069348953962326,-3.5795393663399144
12177059579,0,-3.9629004728794097,-3.9629004728794097,-3.9629004728794097,-3.9629004728794097,-3.456854197037527
12419448158,0,-4.022670357227326,-4.022670357227326,-4.022670357227326,-4.022670357227326,-3.263422994041843
12648219264,0,-3.8869895482063295,-3.8869895482063295,-3.8869895482063295,-3.8869895482063295,-3.080257326399126
12851020916,0,3.8352751302719117,3.8352751302719117,3.8352751302719117,3.8352751302719117,-2.969839568825982
13064514954,0,3.747119691371918,3.747119691371918,3.747119691371918,3.747119691371918,-2.9178038875001366
13291476864,0,3.790622631311417,3.790622631311417,3.790622631311417,3.790622631311417,-2.8822796119260707
13514186899,0,3.8461870455741884,3.8461870455741884,3.8461870455741884,3.8461870455741884,-2.756575699141651
13736927601,0,3.872985455989838,3.872985455989838,3.872985455989838,3.872985455989838,-2.569515898199185
13947554325,0,3.787677228450775,3.787677228450775,3.787677228450775,3.787677228450775,-2.394513296959349
14149902471,0,3.826434473991394,3.826434473991394,3.826434473991394,3.826434473991394,-2.32132880190297
14363758073,0,3.8587466621398927,3.8587466621398927,3.8587466621398927,3.8587466621398927,-2.2212330875309503
14569731411,0,3.905764310359955,3.905764310359955,3.905764310359955,3.905764310359955,-2.085931001920286
14809169431,0,3.9557790231704715,3.9557790231704715,3.9557790231704715,3.9557790231704715,-2.0404536640354465
15015435888,0,4.018241475820542,4.018241475820542,4.018241475820542,4.018241475820542,-1.9729645442646238
15220740271,0,4.120475591421127,4.120475591421127,4.120475591421127,4.120475591421127,-1.8697600549466251
15445143187,0,4.188097032308579,4.188097032308579,4.188097032308579,4.188097032308579,-1.7426631390877738
15661440242,0,4.265265629291535,4.265265629291535,4.265265629291535,4.265265629291535,-1.6545936917412738
15882812817,0,4.326790986061097,4.326790986061097,4.326790986061097,4.326790986061097,-1.5980643760114859
16088376753,0,4.397770439386368,4.397770439386368,4.397770439386368,4.397770439386368,-1.5078225899332094
16304161241,0,4.477715768814087,4.477715768814087,4.477715768814087,4.477715768814087,-1.513354561274455
16530378169,0,4.5220969581604,4.5220969581604,4.5220969581604,4.5220969581604,-1.5774969966112136
16739382352,0,4.585575538873672,4.585575538873672,4.585575538873672,4.585575538873672,-1.5625328795360411
16980232224,0,4.6486189293861395,4.6486189293861395,4.6486189293861395,4.6486189293861395,-1.4921800859690717
17199732576,0,4.714611144065857,4.714611144065857,4.714611144065857,4.714611144065857,-1.3964061549938251
17419591901,0,4.702757343053818,4.702757343053818,4.702757343053818,4.702757343053818,-1.2962574445085482
17638642457,0,4.774709131717682,4.774709131717682,4.774709131717682,4.774709131717682,-1.2443847718290817
17851024927,0,4.850187603235245,4.850187603235245,4.850187603235245,4.850187603235245,-1.3188407692332187
18073365274,0,4.939733461141587,4.939733461141587,4.939733461141587,4.939733461141587,-1.4607618920244412
18297164313,0,5.0352135753631595,5.0352135753631595,5.0352135753631595,5.0352135753631595,-1.5383443177748157
18509437019,0,5.138214063644409,5.138214063644409,5.138214063644409,5.138214063644409,-1.5244096851483162
18725612340,0,4.971448631286621,4.971448631286621,4.971448631286621,4.971448631286621,-1.458127704456888
18972083046,0,5.1109616458415985,5.1109616458415985,5.1109616458415985,5.1109616458415985,-1.3600737366080615
19184294614,0,5.191744853258133,5.191744853258133,5.191744853258133,5.191744853258133,-1.2463151183510404
19413229380,0,5.2750601696968085,5.2750601696968085,5.2750601696968085,5.2750601696968085,-1.2488296197972328
19626920671,0,-5.353502519130707,-5.353502519130707,-5.353502519130707,-5.353502519130707,-1.333229010007768
19869060781,0,-5.438657130002976,-5.438657130002976,-5.438657130002976,-5.438657130002976,-1.3389217374283897
20078474134,0,-5.527014425992966,-5.527014425992966,-5.527014425992966,-5.527014425992966,-1.2868807627498362
20296102379,0,-5.640683916807175,-5.640683916807175,-5.640683916807175,-5.640683916807175,-1.2770320986469736
20512963897,0,-5.750652580261231,-5.750652580261231,-5.750652580261231,-5.750652580261231,-1.3838858254894852
20720620286,0,-5.881298594474793,-5.881298594474793,-5.881298594474793,-5.881298594474793,-1.5133723200831752
20927752669,0,-5.364466096162796,-5.364466096162796,-5.364466096162796,-5.364466096162796,-1.532184184082273
21153713282,0,-5.437010797262192,-5.437010797262192,-5.437010797262192,-5.437010797262192,-1.4677754560004028
21357082661,0,-5.5341139793396,-5.5341139793396,-5.5341139793396,-5.5341139793396,-1.3747444929191421
21572272800,0,-4.87850781083107,-4.87850781083107,-4.87850781083107,-4.87850781083107,-1.4003687024240332
21777762639,0,-4.928458545207977,-4.928458545207977,-4.928458545207977,-4.928458545207977,-1.4899433582343538
21984874425,0,-4.995805255174637,-4.995805255174637,-4.995805255174637,-4.995805255174637,-1.4822228443519376
22213199524,0,-5.071809581518173,-5.071809581518173,-5.071809581518173,-5.071809581518173,-1.3858574132342834
22441565072,0,-5.1599030947685245,-5.1599030947685245,-5.1599030947685245,-5.1599030947685245,-1.370726915775125
22655190989,0,-5.003575042486191,-5.003575042486191,-5.003575042486191,-5.003575042486191,-1.3672344795241873
22872836799,0,-5.081190119981766,-5.081190119981766,-5.081190119981766,-5.081190119981766,-1.2870439672744474
23089774350,0,-5.17047937989235,-5.17047937989235,-5.17047937989235,-5.17047937989235,-1.2864920822358548
23316898934,0,-5.271934806108475,-5.271934806108475,-5.271934806108475,-5.271934806108475,-1.2210145983198788
23531989639,0,-4.721093493700027,-4.721093493700027,-4.721093493700027,-4.721093493700027,-1.1832669931819528
23761181231,0,-4.772695692777634,-4.772695692777634,-4.772695692777634,-4.772695692777634,-1.1397859265759462
23980087970,0,-4.841720553636551,-4.841720553636551,-4.841720553636551,-4.841720553636551,-1.062548458901962
24200142632,0,-4.393466777801514,-4.393466777801514,-4.393466777801514,-4.393466777801514,-1.0073281881978755
24409378809,0,-4.4372482120990755,-4.4372482120990755,-4.4372482120990755,-4.4372482120990755,-0.9380895155155002
24621466139,0,-4.48979742884636,-4.48979742884636,-4.48979742884636,-4.48979742884636,-0.8789386457408898
24846499995,0,-4.553309880495072,-4.553309880495072,-4.553309880495072,-4.553309880495072,-0.7920346033096196
25065956753,0,-4.617723846435547,-4.617723846435547,-4.617723846435547,-4.617723846435547,-0.7455024860062508
25274135066,0,-4.69144547700882,-4.69144547700882,-4.69144547700882,-4.69144547700882,-0.6586994478046824
25491724800,0,-4.558955720663071,-4.558955720663071,-4.558955720663071,-4.558955720663071,-0.634107074375022
25721302701,0,-4.624511034488678,-4.624511034488678,-4.624511034488678,-4.624511034488678,-0.5458404770433923
25950558764,0,-4.769598383903504,-4.769598383903504,-4.769598383903504,-4.769598383903504,-0.5316582167540684
26167565464,0,-4.860946244001389,-4.860946244001389,-4.860946244001389,-4.860946244001389,-0.44744143450273327
26405559777,0,-4.436647088527679,-4.436647088527679,-4.436647088527679,-4.436647088527679,-0.407140360665594
26631332402,0,-4.485942984819412,-4.485942984819412,-4.485942984819412,-4.485942984819412,-0.3139234161991226
26852899827,0,-4.54568310379982,-4.54568310379982,-4.54568310379982,-4.54568310379982,-0.15542647391041614
27068054181,0,-4.612447165250779,-4.612447165250779,-4.612447165250779,-4.612447165250779,0.013523565378246817
27332102846,0,-4.137829827070236,-4.137829827070236,-4.137829827070236,-4.137829827070236,0.08398486741416399
27583267108,0,-4.169604185819626,-4.169604185819626,-4.169604185819626,-4.169604185819626,0.16702233455947219
27796828375,0,-4.2166221761703495,-4.2166221761703495,-4.2166221761703495,-4.2166221761703495,0.25977659476304793
28024392786,0,-4.269389672279358,-4.269389672279358,-4.269389672279358,-4.269389672279358,0.3412380572259896
28259405030,0,-4.321664500236511,-4.321664500236511,-4.321664500236511,-4.321664500236511,0.3385350266460306
28490709924,0,-4.379559508562088,-4.379559508562088,-4.379559508562088,-4.379559508562088,0.2788552655246339
28716465461,0,-4.432247972488404,-4.432247972488404,-4.432247972488404,-4.432247972488404,0.2156266371482117
28933029442,0,-3.6169711351394653,-3.6169711351394653,-3.6169711351394653,-3.6169711351394653,0.21764869434469344
29181198876,0,-3.638767595291138,-3.638767595291138,-3.638767595291138,-3.638767595291138,0.26571126785040877
