time,data
58381314,0.5
155871726,0.5
257395961,0.5
355989244,0.5
457639383,0.5
555577081,0.5
656497140,0.5
756708753,0.5
856091523,0.5
959359720,0.5
1055778250,0.5
1162489927,0.5
1261446270,0.5
1355964175,0.5
1459406211,0.5
1555863206,0.5
1657620702,0.5
1757663608,0.5
1855719014,0.5
1955493222,0.5
2055614196,0.5
2158978423,0.5
2256067624,0.5
2356251034,0.5
2457944822,0.5
2555577417,0.5
2655561757,0.5
2755583984,0.5
2856851481,0.5
2958666079,0.5
3056111117,0.5
3155466840,0.5
3256790437,0.5
3357630154,0.5
3456130637,0.5
3555664233,0.5
3655476434,0.5
3755634279,0.5
3855631192,0.5
3957680786,0.5
4055605000,0.5
4158740630,0.5
4259401553,0.5
4356415676,0.5
4456885027,0.5
4555475510,0.5
4655785750,0.5
4757083659,0.5
4856091654,0.5
4956013358,0.5
5055506178,0.5
5155550993,0.5
5255562361,0.5
5357518442,0.5
5456414382,0.5
5559019994,0.5
5657880587,0.5
5757087277,0.5
5857851932,0.5
5956792774,0.5
6055982469,0.5
6157083650,0.5
6255914202,0.5
6358051280,0.5
6456289495,0.5
6555882736,0.5
6655597897,0.5
6757799225,0.5
6859935568,0.5
6961482927,0.5
7059414328,0.5
7155545366,0.5
7255545819,0.5
7355589169,0.5
7458547045,0.5
7555566921,0.5
7657035180,0.5
7756192701,0.5
7855604214,0.5
7955661713,0.5
8058550000,0.5
8157937097,0.5
8255904516,0.5
8355697323,0.5
8455439350,0.5
8555775139,0.5
8657282514,0.5
8756067369,0.5
8855516930,0.5
8955931197,0.5
9055499296,0.5
9155748194,0.5
9256125173,0.5
9355694411,0.5
9458579393,0.5
9557098523,0.5
9655542449,0.5
9755532894,0.5
9859425428,0.5
9956169255,0.5
10057904756,0.5
10155578404,0.5
10258457455,0.5
10356160828,0.5
10455533919,0.5
10557862036,0.5
10655511365,0.5
10755675929,0.5
10857520257,0.5
10958865366,0.5
11056878986,0.5
11157807785,0.5
11255963300,0.5
11356073507,0.5
11455549600,0.5
11555518798,0.5
11655529259,0.5
11755971976,0.5
11958198383,0.2583548426628113
12160443332,0.2449817806482315
12357909769,0.22776876389980316
12556414109,0.2128818780183792
12758919812,0.19579704105854034
12957695245,0.17474031448364258
13157612281,0.5
13356272721,0.5
13556938799,0.5
13655872426,0.5
13758649865,0.5
13856835723,0.5
13956569522,0.5
14059588703,0.5
14159115405,0.5
14255599590,0.5
14356866593,0.5
14455541342,0.5
14556440260,0.5
14657358437,0.5
14757938477,0.5
14855927859,0.5
14956393155,0.5
15055881402,0.5
15159353750,0.5
15259855690,0.5
15358187796,0.5
15455555242,0.5
15555469010,0.5
15656564973,0.5
15756358181,0.5
15856603339,0.5
15955727848,0.5
16058562767,0.5
16156511436,0.5
16256389485,0.5
16355782137,0.5
16460310871,0.5
16555506024,0.5
16656142962,0.5
16755536927,0.5
16855608868,0.5
16968799404,0.5
17057488648,0.5
17155548754,0.5
17255639112,0.5
17357195008,0.5
17455613541,0.5
17556381307,0.5
17657388992,0.5
17757532288,0.5
17855889556,0.5
17956407126,0.5
18055967155,0.5
18158167746,0.5
18255632868,0.5
18357259807,0.5
18455540249,0.5
18555980129,0.5
18656199940,0.5
18757022666,0.5
18855483023,0.5
18955543846,0.5
19055549144,0.5
19155631522,0.5
19257733339,0.5
19360917280,0.5
19455728790,0.5
19555647440,0.5
19655604017,0.5
19755850643,0.5
19856951636,0.5
19964476848,0.5
20057190900,0.5
20156566660,0.5
20256527597,0.5
20355687987,0.5
20456327035,0.5
20558641867,0.5
20655614641,0.5
20755948156,0.5
20857212250,0.5
20956937786,0.5
21055554004,0.5
21156224962,0.5
21256728291,0.5
21356290017,0.5
21457406576,0.5
21556259262,0.5
21656782807,0.5
21755499999,0.5
21855499591,0.5
21955526115,0.5
22060930479,0.5
22161360358,0.5
22255517467,0.5
22355558651,0.5
22457478134,0.5
22555544986,0.5
22662456611,0.5
22755688074,0.5
22855640643,0.5
22958352582,0.5
23055623460,0.5
23155594651,0.5
23255844458,0.5
23355442320,0.5
23455533783,0.5
23555660531,0.5
23658027881,0.5
23757336042,0.5
23857499464,0.5
23955674666,0.5
24055749481,0.5
24155599786,0.5
24255749025,0.5
24355499832,0.5
24458206957,0.5
24555577803,0.5
24659557579,0.5
24756834046,0.5
24855661289,0.5
24959242459,0.5
25055607989,0.5
25156208856,0.5
25255625177,0.5
25355590025,0.5
25459370268,0.5
25559004428,0.5
25655709622,0.5
25755585165,0.5
25855788703,0.5
25956532013,0.5
26056126902,0.5
26155504090,0.5
26256647144,0.5
26356582634,0.5
26456904706,0.5
26555871977,0.5
26655731756,0.5
26757130740,0.5
26855544023,0.5
26956219797,0.5
27055543931,0.5
27155533494,0.5
27258456784,0.5
27357330801,0.5
27456893035,0.5
27555808636,0.5
27655683978,0.5
27756043187,0.5
27855747675,0.5
27957042409,0.5
28055696185,0.5
28155735396,0.5
28258465179,0.5
28355519242,0.5
28455926903,0.5
28556070871,0.5
28655899413,0.5
28755519446,0.5
28857072962,0.5
28956032221,0.5
29056534631,0.5
29156360162,0.5
29259884604,0.5
29357369709,0.5
29455568446,0.5
29555699042,0.5
29655650471,0.5
29755788043,0.5
29858883633,0.5
29955559908,0.5
30060308903,0.5
30155618086,0.5
30255690583,0.5
30355782552,0.5
30455780146,0.5
30555513412,0.5
30657120687,0.5
30755509938,0.5
30857643593,0.5
30956542704,0.5
31056689668,0.5
31156103903,0.5
31255539441,0.5
31356142111,0.5
31455958779,0.5
31555563614,0.5
31658571880,0.5
31756595677,0.5
31856569290,0.5
31955483468,0.5
32055687026,0.5
32155542478,0.5
32255802969,0.5
32356012764,0.5
32455538580,0.5
32556801596,0.5
32655835386,0.5
