time,layout.data_offset,data[0],data[1],data[2],data[3],data[4]
321262828,0,-2.53562492787838,-2.53562492787838,-2.53562492787838,-2.53562492787838,1.1480000000000001
329504621,0,-2.53562492787838,-2.53562492787838,-2.53562492787838,-2.53562492787838,1.1480000000000001
1170962569,0,-2.53562492787838,-2.53562492787838,-2.53562492787838,-2.53562492787838,1.1480000000000001
1989532355,0,-2.53562492787838,-2.53562492787838,-2.53562492787838,-2.53562492787838,1.1480000000000001
2866677564,0,-2.53562492787838,-2.53562492787838,-2.53562492787838,-2.53562492787838,1.1480000000000001
3718833917,0,-2.53562492787838,-2.53562492787838,-2.53562492787838,-2.53562492787838,1.1480000000000001
4540006077,0,-2.53562492787838,-2.53562492787838,-2.53562492787838,-2.53562492787838,1.1480000000000001
5435651321,0,-2.53562492787838,-2.53562492787838,-2.53562492787838,-2.53562492787838,1.1480000000000001
6296095248,0,-2.53562492787838,-2.53562492787838,-2.53562492787838,-2.53562492787838,1.1480000000000001
7152601249,0,-2.53562492787838,-2.53562492787838,-2.53562492787838,-2.53562492787838,1.1480000000000001
7994565376,0,-2.53562492787838,-2.53562492787838,-2.53562492787838,-2.53562492787838,2.87
8839700449,0,-2.53562492787838,-2.53562492787838,-2.53562492787838,-2.53562492787838,2.87
9747282365,0,-2.53562492787838,-2.53562492787838,-2.53562492787838,-2.53562492787838,2.87
10649169841,0,-2.53562492787838,-2.53562492787838,-2.53562492787838,-2.53562492787838,2.87
11511565008,0,-2.53562492787838,-2.53562492787838,-2.53562492787838,-2.53562492787838,2.87
12390616522,0,-2.87,-2.87,-2.87,-2.87,2.87
13351871575,0,-2.847052441239357,-2.847052441239357,-2.847052441239357,-2.847052441239357,2.87
14212666287,0,-0.1748880098387599,-0.1748880098387599,-0.1748880098387599,-0.1748880098387599,2.87
15128619554,0,-0.26494006074965,-0.26494006074965,-0.26494006074965,-0.26494006074965,2.87
16012440813,0,-0.26494006074965,-0.26494006074965,-0.26494006074965,-0.26494006074965,2.87
16879170133,0,-0.26494006074965,-0.26494006074965,-0.26494006074965,-0.26494006074965,2.87
17791354098,0,-0.26494006074965,-0.26494006074965,-0.26494006074965,-0.26494006074965,2.87
18706384755,0,-0.26494006074965,-0.26494006074965,-0.26494006074965,-0.26494006074965,2.87
19568781639,0,-0.26494006074965,-0.26494006074965,-0.26494006074965,-0.26494006074965,2.87
20525211224,0,-0.26494006074965,-0.26494006074965,-0.26494006074965,-0.26494006074965,2.87
21449962591,0,-0.26494006074965,-0.26494006074965,-0.26494006074965,-0.26494006074965,2.87
22323347426,0,-0.26494006074965,-0.26494006074965,-0.26494006074965,-0.26494006074965,2.87
23252196786,0,-0.26494006074965,-0.26494006074965,-0.26494006074965,-0.26494006074965,2.87
24139231227,0,-0.26494006074965,-0.26494006074965,-0.26494006074965,-0.26494006074965,2.87
25008027113,0,-0.26494006074965,-0.26494006074965,-0.26494006074965,-0.26494006074965,2.87
25947192282,0,-0.26494006074965,-0.26494006074965,-0.26494006074965,-0.26494006074965,2.87
26856358672,0,-0.26494006074965,-0.26494006074965,-0.26494006074965,-0.26494006074965,2.87
27753451469,0,-0.26494006074965,-0.26494006074965,-0.26494006074965,-0.26494006074965,2.87
