time,layout.data_offset,data[0],data[1],data[2]
37394128072,0,0.6,2.73065299987793,0.8560926877905526
37400947542,0,0.7,2.73065299987793,0.8560926877905526
38419672366,0,0.7999999999999999,2.73065299987793,0.9041259595000988
39457572736,0,0.8999999999999999,2.73065299987793,0.98439903589428
40427688438,0,0.9999999999999999,2.73065299987793,1.0791458342244884
41454004564,0,1.0999999999999999,2.73065299987793,1.1814060395121875
42452127700,0,1.2,2.73065299987793,1.2859166532243358
43477352416,0,1.3,2.73065299987793,1.4018667981164796
44496026676,0,1.4000000000000001,2.73065299987793,1.5402659646427093
45505411919,0,1.5000000000000002,2.73065299987793,1.6929727197246183
46505243978,0,1.6000000000000003,2.73065299987793,1.856669392958306
47540484432,0,1.7000000000000004,2.8281421184539797,2.0176457491091115
48534928156,0,1.8000000000000005,2.948508930206299,2.1581088589872874
49571560184,0,1.9000000000000006,2.948508930206299,2.296308161262318
50596508207,0,2.0000000000000004,2.987242889404297,2.447052380749395
51676473107,0,2.1000000000000005,3.0842730522155763,2.611627777000487
52669324518,0,2.2000000000000006,3.0842730522155763,2.792298625247003
53648232795,0,2.3000000000000007,3.2966730117797853,2.9649015282297317
54757897306,0,2.400000000000001,3.2966730117797853,3.009333931787857
55841827559,0,2.500000000000001,3.2966730117797853,3.0031974711472214
56970463673,0,2.600000000000001,3.5155009746551515,3.065541984013719
58058731636,0,2.700000000000001,3.5155009746551515,3.132725823616811
59072138148,0,2.800000000000001,3.6087560176849367,3.2130101099615906
60077824762,0,2.9000000000000012,3.804285001754761,3.291075757148174
61100655801,0,3.0000000000000013,3.804285001754761,3.3830354240885137
62143016550,0,3.1000000000000014,3.9065589427948,3.4666034929607714
63172809116,0,3.2000000000000015,4.114880037307739,3.532055323243065
64181945035,0,3.3000000000000016,4.114880037307739,3.6343461598987394
65213689005,0,3.4000000000000017,4.220925998687744,3.713133538249201
66257664082,0,3.5000000000000018,4.436979961395264,3.800861213970442
67310414110,0,3.600000000000002,4.546985816955567,3.908540205926668
68367843897,0,3.700000000000002,4.774384212493897,3.9879997253865516
69392901127,0,3.800000000000002,4.774384212493897,4.0851289047377515
70446404678,0,3.900000000000002,4.891775798797608,4.174276507592165
71483356174,0,4.000000000000002,5.179175090789795,4.253322180129684
72520650470,0,4.100000000000001,5.179175090789795,4.340387997746475
73579057600,0,4.200000000000001,5.478398990631104,4.431667776642762
74662887146,0,4.300000000000001,5.478398990631104,4.511725428436697
75736848759,0,4.4,5.478398990631104,4.602203492085242
76791702428,0,4.5,5.607614231109619,4.685504650550083
77821729685,0,4.6,5.864106845855713,4.775243367229124
78889186578,0,4.699999999999999,5.864106845855713,4.860946933508933
79975358719,0,4.799999999999999,5.991386127471924,4.952026526517121
81042876360,0,4.899999999999999,5.991386127471924,5.042752154460373
82119904376,0,4.999999999999998,5.991386127471924,5.138121986791592
83155691039,0,5.099999999999998,6.254652214050293,5.2390462698997435
84255915913,0,5.1999999999999975,6.390639019012451,5.341476533078061
85313538825,0,5.299999999999997,6.390639019012451,5.437357602211689
86355230686,0,5.399999999999997,6.673966121673584,5.543045091428499
87374201136,0,5.4999999999999964,6.821304988861084,5.646059305619488
88346734176,0,5.599999999999996,6.821304988861084,5.741724090910331
89432763128,0,5.699999999999996,7.102040004730225,5.845603558503964
