time,data
37058686335,0
37059197786,0
37062493310,0
37067928461,0
37067953829,0
37069186654,0
37072005600,0
37075088003,0
37078356028,0
37081212157,0
37086183737,0
37088498691,0
37091183578,0
37095197522,0
37097559644,0
37100046461,0
37101509886,0
37103365363,0
37107186541,0
37117834379,0
37117886685,0
37122971490,0
37131647410,0
37131841454,0
37137727691,0
37140969774,0
37144874640,0
37153851038,0
37156885080,0
37161243773,0
37164047317,0
37167382423,0
37268816060,0
37270897051,0
37273132923,0
37275169750,0
37277319228,0
37279681322,0
37281595348,0
37284144385,0
37286252356,0
37288828621,0
37291306129,0
37293760953,0
37299656883,0
37302698780,0
37304855317,0
37310934962,0
37314234861,0
37319951822,0
37325375314,0
37328080564,0
37334933583,0
37350883409,0
37350947051,0
37351655023,0
37353693104,0
37361114453,0
37493801825,0
37495454872,0
37496943204,0
37499717970,0
37501377551,0
37504420057,0
37506345824,0
37509379518,0
37514238107,0
37514279241,0
37515382686,0
37518117949,0
37522341216,0
37524488440,0
37528302902,0
37532426988,0
37534598096,0
37540749480,0
37548154187,0
37551580346,0
37563600683,0
37566842834,0
37568517990,0
37574351114,0
37672037112,0
37674564303,0
37677223309,0
37680682941,0
37683306849,0
37686091339,0
37689219572,0
37691621159,0
37694575366,0
37697104167,0
37699438305,0
37702110717,0
37704544756,0
37707180222,0
37709804235,0
37711931822,0
37714845469,0
37718478266,0
37722048069,0
37724870865,0
37732246277,0
37735782812,0
37738187459,0
37747134510,0
37755086106,0
37763132907,0
37766044295,0
37865950747,0
37865984581,0
37866010559,0
37867009458,0
37869606736,0
37873404393,0
37875215451,0
37880332456,0
37881075906,0
37883871065,0
37886574534,0
37890674193,0
37891651176,0
37894706716,0
37897285485,0
37899435966,0
37902243217,0
37905210933,0
37906674642,0
37909503495,0
37911185779,0
37918220280,0
37929791253,0
37932421819,0
37936771803,0
37937784788,0
37942399826,0
37947934868,0
37953986892,0
37959070714,0
37963020178,0
37968078901,0
37974093468,0
37977736430,0
38082220576,0
38087641185,0
38087696891,0
38089075042,0
38093100765,0
38096517473,0
38103803257,0
38103878174,0
38105426144,0
38108169262,0
38110428650,0
38113518639,0
38115260326,0
38117430086,0
38119847095,0
38122477179,0
38124714646,0
38127336169,0
38129968421,0
38135186299,0
38143404356,0
38149021950,0
38152795788,0
38155201917,0
38157947100,0
38166604299,0
38166683683,0
38166738367,0
38254265068,0
38256328999,0
38258484148,0
38260744381,0
38263228428,0
38265323823,0
38267269027,0
38269276175,0
38275493571,0
38277482555,0
38283006742,0
38286939300,0
38293251763,0
38300223219,0
38306544418,0
38308767202,0
38312475001,0
38314591345,0
38319185474,0
38321967659,0
38324822957,0
38327670701,0
38329737110,0
38331890521,0
38333979309,0
38336107436,0
38342369692,0
38343721568,0
38354691343,0
38360021899,0
38364782011,0
38369737414,0
38375309987,0
38382602489,0
38471303495,0
38473888437,0
38475710366,0
38479254448,0
38482379885,0
38482824688,0
38488757216,0
38492724413,0
38499843714,0
38502743478,0
38506855570,0
38510705433,0
38513763889,0
38518328662,0
38518603834,0
38523707161,0
38523997295,0
38527706349,0
38533190560,0
38537333111,0
38541638938,0
38547271794,0
38551041803,0
38553439892,0
38556386575,0
38558996357,0
38561172666,0
38564312508,0
38566563352,0
38568817001,0
38572678723,0
38576080368,0
38581323868,0
38710670937,0
38714366643,0
38715869511,0
38718250538,0
38721751017,0
38723106990,0
38725750288,0
38728980940,0
38734270624,0
38735150778,0
38737504776,0
38745772993,0
38745864410,0
38745900285,0
38747167157,0
38750132862,0
38753784278,0
38758712768,0
38763060120,0
38770906044,0
38774227009,0
38895022212,0
38897353971,0
38900330651,0
38902693122,0
38905431719,0
38907841045,0
38910327174,0
38912807300,0
38915222955,0
38917686165,0
38920411752,0
38922832477,0
38924923858,0
38928381407,0
38930222848,0
38934722973,0
38935330731,0
38937269844,0
38939890357,0
38945682434,0
38954309226,0
38970212565,0
39106205610,0
39108296984,0
39111002445,0
39113633773,0
39115898282,0
39118209507,0
39120503112,0
39122964977,0
39127259758,0
39127377278,0
39129317746,0
39131919477,0
39134376060,0
39136021495,0
39138676274,0
39141178386,0
39148893046,0
39154779785,0
39159562264,0
39166324766,0
39171218585,0
39174392423,0
39256250321,0
39258187623,0
39262320534,0
39264449332,0
39266505436,0
39268436677,0
39270544236,0
39273231244,0
39275369609,0
39277507511,0
39279499323,0
39281630227,0
39283484821,0
39285389856,0
39287415812,0
39292101496,0
39300963945,0
39312742203,0
39315441459,0
39319272454,0
39323430369,0
39326416916,0
39329490850,0
39332869916,0
39341724421,0
39350944896,0
39356947486,0
39368782843,0
39368868670,0
39458109727,0
39460827422,0
39462195495,0
39464972981,0
39468741148,0
39471876559,0
39472761348,0
39475090514,0
39477834159,0
39481046419,0
39484083526,0
39487424351,0
39489820567,0
39492915223,0
39495613431,0
39499157106,0
39501544384,0
39505020251,0
39508952626,0
39518009482,0
39528226926,0
39534774931,0
39540507135,0
39546175326,0
39556300438,0
39556726243,0
39561720582,0
39565206791,0
39569224057,0
39574948172,0
39666570735,0
39668796842,0
39670928015,0
39673086663,0
39676308931,0
39677265743,0
39679355960,0
39681517240,0
39683780902,0
39685980275,0
39688294887,0
39693562148,0
39696228059,0
39700034495,0
39702059738,0
39707586715,0
39711356470,0
39714378909,0
39715801424,0
39719943086,0
39720094093,0
39723546801,0
39728901246,0
39734431943,0
39739775238,0
39743735611,0
39747452584,0
39751995824,0
39760749927,0
39768680063,0
39771467964,0
39777327218,0
39875582066,0
39879224462,0
39883897676,0
39888781983,0
39891744169,0
39894777413,0
39896929015,0
39900127008,0
39903342182,0
39906667359,0
39909449238,0
39912425785,0
39915933240,0
39919144433,0
39922760348,0
39924790102,0
39928835784,0
39933281395,0
39939436188,0
39941012004,0
39944952090,0
39948853259,0
39951212664,0
39953610696,0
39958199205,0
39961488030,0
39963812541,0
39967668196,0
39970004813,0
39976965257,0
40088713320,0
40090743399,0
40092792824,0
40094956866,0
40096984760,0
40099100141,0
40101030600,0
40103002494,0
40104877991,0
40106733906,0
40108614296,0
40110710310,0
40112536121,0
40114479569,0
40120853153,0
40125349803,0
40136474620,0
40138037665,0
40140702456,0
40142681624,0
40145885536,0
40153846138,0
40159064754,0
40159118563,0
40166028593,0
40171703422,0
40266157690,0
40268222588,0
40270325781,0
40272171881,0
40274428195,0
40276192320,0
40278914830,0
40280424906,0
40282634429,0
40284501063,0
40286644827,0
40288699941,0
40290706164,0
40293122493,0
40294811810,0
40296593197,0
40299539693,0
40302303408,0
40304533100,0
40305984726,0
40310182853,0
40312051533,0
40321264960,0
40328689449,0
40329870816,0
40332800302,0
40335707573,0
40340775840,0
