time,layout.data_offset,data[0],data[1],data[2],data[3],data[4]
23816519,0,0.0,0.0,0.0,0.0,3.7003726707195383
29090458,0,0.0,0.0,0.0,0.0,3.330335403647585
249657901,0,-2.6018708324432374,-2.6018708324432374,-2.6018708324432374,-2.6018708324432374,5.74
472531222,0,-2.594829954504967,-2.594829954504967,-2.594829954504967,-2.594829954504967,5.74
686890860,0,-2.5752144062519076,-2.5752144062519076,-2.5752144062519076,-2.5752144062519076,5.74
893689746,0,-2.552338523864746,-2.552338523864746,-2.552338523864746,-2.552338523864746,5.74
1108722373,0,-2.5342233896255495,-2.5342233896255495,-2.5342233896255495,-2.5342233896255495,5.74
1320336828,0,-2.5261258411407472,-2.5261258411407472,-2.5261258411407472,-2.5261258411407472,5.74
1546760836,0,-2.53036141872406,-2.53036141872406,-2.53036141872406,-2.53036141872406,5.74
1762419703,0,-2.546053583621979,-2.546053583621979,-2.546053583621979,-2.546053583621979,5.74
1981203481,0,-2.572272424697876,-2.572272424697876,-2.572272424697876,-2.572272424697876,5.74
2192742282,0,-2.60341863155365,-2.60341863155365,-2.60341863155365,-2.60341863155365,5.74
2425781140,0,-2.6730620646476746,-2.6730620646476746,-2.6730620646476746,-2.6730620646476746,5.74
2653885268,0,-2.7023032879829407,-2.7023032879829407,-2.7023032879829407,-2.7023032879829407,5.74
2874467320,0,-2.725129390358925,-2.725129390358925,-2.725129390358925,-2.725129390358925,5.74
3100286766,0,-2.7402358275651935,-2.7402358275651935,-2.7402358275651935,-2.7402358275651935,5.74
3340871436,0,-2.747087165117264,-2.747087165117264,-2.747087165117264,-2.747087165117264,5.74
3567556667,0,-2.7492177838087084,-2.7492177838087084,-2.7492177838087084,-2.7492177838087084,5.74
3789852548,0,-2.7473855030536654,-2.7473855030536654,-2.7473855030536654,-2.7473855030536654,5.74
4002416457,0,-2.7463654404878617,-2.7463654404878617,-2.7463654404878617,-2.7463654404878617,5.74
4219059165,0,-2.758931386470795,-2.758931386470795,-2.758931386470795,-2.758931386470795,5.74
4442963443,0,-2.773275556564331,-2.773275556564331,-2.773275556564331,-2.773275556564331,5.74
4678013823,0,-2.802139922976494,-2.802139922976494,-2.802139922976494,-2.802139922976494,5.74
4928056960,0,-2.854823597073555,-2.854823597073555,-2.854823597073555,-2.854823597073555,5.74
5147433431,0,-2.934929556846619,-2.934929556846619,-2.934929556846619,-2.934929556846619,5.74
5381178661,0,-3.013133783340454,-3.013133783340454,-3.013133783340454,-3.013133783340454,5.74
5614222186,0,-3.0789063501358034,-3.0789063501358034,-3.0789063501358034,-3.0789063501358034,5.74
5824364253,0,-3.1627263092994693,-3.1627263092994693,-3.1627263092994693,-3.1627263092994693,5.74
6071052902,0,-3.1759178411960605,-3.1759178411960605,-3.1759178411960605,-3.1759178411960605,5.74
6295850087,0,-3.1808944737911227,-3.1808944737911227,-3.1808944737911227,-3.1808944737911227,5.74
6515592569,0,-3.182144277095795,-3.182144277095795,-3.182144277095795,-3.182144277095795,5.74
6742873320,0,-3.1848430037498474,-3.1848430037498474,-3.1848430037498474,-3.1848430037498474,5.6054841146671555
6961113971,0,-3.1993257367610934,-3.1993257367610934,-3.1993257367610934,-3.1993257367610934,5.044935703200441
7197058052,0,-3.2277807438373567,-3.2277807438373567,-3.2277807438373567,-3.2277807438373567,4.540442132880396
7439690942,0,-2.772235308289528,-2.772235308289528,-2.772235308289528,-2.772235308289528,4.086397919592357
7659939593,0,-3.127339735031128,-3.127339735031128,-3.127339735031128,-3.127339735031128,3.6777581276331204
7880454161,0,-3.197849442958832,-3.197849442958832,-3.197849442958832,-3.197849442958832,1.8571395166367755
8110318870,0,-3.0592345213890075,-3.0592345213890075,-3.0592345213890075,-3.0592345213890075,1.671425564973097
8332205571,0,-3.198801592588425,-3.198801592588425,-3.198801592588425,-3.198801592588425,1.5042830084757874
8567296971,0,-3.3766144239902496,-3.3766144239902496,-3.3766144239902496,-3.3766144239902496,0.6377287043628287
8812473794,0,-3.4044748079776763,-3.4044748079776763,-3.4044748079776763,-3.4044748079776763,-1.5008122143481684
9040393852,0,-3.4473817563056945,-3.4473817563056945,-3.4473817563056945,-3.4473817563056945,-1.350730992913348
9268366814,0,-3.4706233763694763,-3.4706233763694763,-3.4706233763694763,-3.4706233763694763,-1.2156578936220113
9498661788,0,-3.5507223224639892,-3.5507223224639892,-3.5507223224639892,-3.5507223224639892,-2.3355715068019225
9724872683,0,-3.5955944693088533,-3.5955944693088533,-3.5955944693088533,-3.5955944693088533,-2.102014356121731
9943430023,0,-3.7119719243049625,-3.7119719243049625,-3.7119719243049625,-3.7119719243049625,-1.8918129205095577
10166157309,0,-3.7803905296325686,-3.7803905296325686,-3.7803905296325686,-3.7803905296325686,-2.9244215483118117
10393866220,0,-3.8566801929473877,-3.8566801929473877,-3.8566801929473877,-3.8566801929473877,-2.631979393480631
10627296364,0,-3.993985780477524,-3.993985780477524,-3.993985780477524,-3.993985780477524,-3.568489987419618
10842097036,0,-4.055013337135315,-4.055013337135315,-4.055013337135315,-4.055013337135315,-3.211640988677656
11067326404,0,-4.109976969957351,-4.109976969957351,-4.109976969957351,-4.109976969957351,-4.393516018464009
11311405760,0,-3.9352734220027923,-3.9352734220027923,-3.9352734220027923,-3.9352734220027923,-4.087492003505907
11538278369,0,-3.971083896160126,-3.971083896160126,-3.971083896160126,-3.971083896160126,-3.8010817286784357
11752676248,0,-4.008169491291047,-4.008169491291047,-4.008169491291047,-4.008169491291047,-3.494303046656012
11952573953,0,-4.051633770465851,-4.051633770465851,-4.051633770465851,-4.051633770465851,-3.209403730913287
12169640255,0,-3.930197229385376,-3.930197229385376,-3.930197229385376,-3.930197229385376,-3.036020928486708
12395064342,0,-3.966436393260956,-3.966436393260956,-3.966436393260956,-3.966436393260956,-2.9311824250267104
12606739907,0,-4.010997543334961,-4.010997543334961,-4.010997543334961,-4.010997543334961,-2.8597886135552097
12827538108,0,-3.8003726708889007,-3.8003726708889007,-3.8003726708889007,-3.8003726708889007,-2.759146063835307
13056694017,0,-3.8487321555614473,-3.8487321555614473,-3.8487321555614473,-3.8487321555614473,-2.653513223526398
13287093521,0,-3.787757629156113,-3.787757629156113,-3.787757629156113,-3.787757629156113,-2.5897206555650034
13502691227,0,-3.8495724284648896,-3.8495724284648896,-3.8495724284648896,-3.8495724284648896,-2.4423268660366633
13739408489,0,-3.7525804388523105,-3.7525804388523105,-3.7525804388523105,-3.7525804388523105,-2.2674232846586087
13956701087,0,3.7981768763065338,3.7981768763065338,3.7981768763065338,3.7981768763065338,-2.168772472038215
14193802024,0,3.766257112026215,3.766257112026215,3.766257112026215,3.766257112026215,-2.1339565067380275
14426469027,0,3.8682736325263978,3.8682736325263978,3.8682736325263978,3.8682736325263978,-2.094839600068437
14649385633,0,3.773694006204605,3.773694006204605,3.773694006204605,3.773694006204605,-1.9828691354799137
14887700882,0,3.793046627044678,3.793046627044678,3.793046627044678,3.793046627044678,-1.896178026199048
15114572411,0,3.8372680413722993,3.8372680413722993,3.8372680413722993,3.8372680413722993,-1.8041279433575437
15334763875,0,3.8835846638679508,3.8835846638679508,3.8835846638679508,3.8835846638679508,-1.744585138579459
15551939257,0,3.9419227313995364,3.9419227313995364,3.9419227313995364,3.9419227313995364,-1.674008533905828
15772148559,0,4.007583079338074,4.007583079338074,4.007583079338074,4.007583079338074,-1.630320757296737
16017400151,0,4.153361874818802,4.153361874818802,4.153361874818802,4.153361874818802,-1.5288115765403016
16239969144,0,4.227532380819321,4.227532380819321,4.227532380819321,4.227532380819321,-1.4096837216739757
16474633932,0,4.272479796409607,4.272479796409607,4.272479796409607,4.272479796409607,-1.3739774690554218
16691254917,0,4.339911012649536,4.339911012649536,4.339911012649536,4.339911012649536,-1.3188663744958984
16932526440,0,4.407946773767471,4.407946773767471,4.407946773767471,4.407946773767471,-1.2758678937495593
17184271126,0,4.4767297482490545,4.4767297482490545,4.4767297482490545,4.4767297482490545,-1.3230580051065273
17446813999,0,4.470416753292084,4.470416753292084,4.470416753292084,4.470416753292084,-1.3398411473808811
17675759435,0,4.52698121547699,4.52698121547699,4.52698121547699,4.52698121547699,-1.2966758722723943
17924758641,0,4.589224704504013,4.589224704504013,4.589224704504013,4.589224704504013,-1.2248046034010862
18162372148,0,4.647548744678497,4.647548744678497,4.647548744678497,4.647548744678497,-1.1476438421348434
18425029396,0,4.684639471769333,4.684639471769333,4.684639471769333,4.684639471769333,-1.09500223952537
18687278990,0,4.740942203998566,4.740942203998566,4.740942203998566,4.740942203998566,-1.144330650167448
18910458590,0,4.820062998533249,4.820062998533249,4.820062998533249,4.820062998533249,-1.2606224886279322
19140590898,0,4.9074185359478,4.9074185359478,4.9074185359478,4.9074185359478,-1.328016795661462
19366289939,0,5.0033728432655336,5.0033728432655336,5.0033728432655336,5.0033728432655336,-1.3153252809186637
19586462726,0,4.843381255865097,4.843381255865097,4.843381255865097,4.843381255865097,-1.2573362694012258
19803999631,0,4.908763793706894,4.908763793706894,4.908763793706894,4.908763793706894,-1.1730254539562968
20021269350,0,5.057382615804673,5.057382615804673,5.057382615804673,5.057382615804673,-1.0787471298691187
20247840966,0,5.141308293342591,5.141308293342591,5.141308293342591,5.141308293342591,-1.08402304232723
20459650271,0,5.233073210716248,5.233073210716248,5.233073210716248,5.233073210716248,-1.183472588741535
20674685098,0,-5.291809176206589,-5.291809176206589,-5.291809176206589,-5.291809176206589,-1.315747976215485
20889383280,0,-5.372583830356598,-5.372583830356598,-5.372583830356598,-5.372583830356598,-1.3604541494265985
21126771651,0,-5.45888697385788,-5.45888697385788,-5.45888697385788,-5.45888697385788,-1.334941259809897
21360438646,0,-5.558094259500503,-5.558094259500503,-5.558094259500503,-5.558094259500503,-1.2689268571244727
21600585083,0,-5.660052959918976,-5.660052959918976,-5.660052959918976,-5.660052959918976,-1.186228155947489
