time,layout.data_offset,data[0],data[1],data[2]
23830773,0,0.5644664228348352,1.1446642283483517,0.8446642283483518
29121221,0,0.6224862033861869,1.1446642283483517,0.8446642283483518
249667782,0,0.7224862033861869,4.4990513801574705,0.8481124524475488
472539734,0,0.8224862033861868,4.4990513801574705,0.8597940273430803
686902217,0,0.9224862033861868,4.4990513801574705,0.8830408307512096
893702087,0,1.0224862033861868,4.4990513801574705,0.9144513402536634
1108730377,0,1.1224862033861869,4.4990513801574705,0.9508912734532464
1320349071,0,1.222486203386187,4.4990513801574705,0.9931621061500968
1546779028,0,1.322486203386187,4.4990513801574705,1.0411483426751464
1762431434,0,1.4224862033861871,4.4990513801574705,1.0949359941504242
1981216521,0,1.5224862033861872,4.4990513801574705,1.1536159271211808
2192753833,0,1.6224862033861873,4.4990513801574705,1.2163646374094879
2425793889,0,1.7224862033861874,4.4990513801574705,1.2811812747016547
2653899296,0,1.8224862033861875,4.4990513801574705,1.3463222224630698
2874477999,0,1.9224862033861876,4.4990513801574705,1.4105669287425293
3100302456,0,2.0224862033861877,4.4990513801574705,1.474188904120616
3340884386,0,2.1224862033861878,4.4990513801574705,1.536562838247016
3567568436,0,2.222486203386188,4.4990513801574705,1.5971742884355455
3789864116,0,2.322486203386188,4.4990513801574705,1.6570916717906903
4002438310,0,2.422486203386188,4.4990513801574705,1.716974752045327
4219071233,0,2.522486203386188,4.4990513801574705,1.7768685141226719
4442973006,0,2.622486203386188,4.4990513801574705,1.8361912080666698
4678028056,0,2.7224862033861883,4.4990513801574705,1.9059784139489657
4928068544,0,2.8224862033861884,4.4990513801574705,1.988861282552108
5147470171,0,2.9224862033861885,4.4990513801574705,2.073668988201642
5381192319,0,3.0224862033861886,4.4990513801574705,2.1540476322051467
5614233183,0,3.1224862033861887,4.4990513801574705,2.2301864258855755
5824383214,0,3.2224862033861887,4.4990513801574705,2.304193938358434
6071063195,0,3.322486203386189,4.4990513801574705,2.375540764630201
6295863040,0,3.422486203386189,4.4990513801574705,2.4460522923467063
6515604637,0,3.522486203386189,4.4990513801574705,2.518062782265124
6742884688,0,3.620142721063317,4.4990513801574705,2.592451098297831
6961125444,0,3.7080335869727326,4.4990513801574705,2.6696215326787374
7197070976,0,3.7871353662912064,4.4990513801574705,2.7498929521061815
7439700555,0,3.858326967677833,4.4990513801574705,2.8254173832889973
7659951354,0,3.9223994089257967,4.4990513801574705,2.8962753246213797
7880466698,0,3.9547537559055317,4.245942878723144,2.96082885092396
8110349029,0,3.983872668187293,4.245942878723144,3.0019478079584365
8332217889,0,4.010079689240878,4.245942878723144,3.0297952807653226
8567307770,0,4.021189945414446,4.121182250976562,3.048451097910004
8812483442,0,4.00666408193837,3.8759313106536863,3.0599056278364363
9040405196,0,3.993590804809901,3.8759313106536863,3.0656671386861998
9268385706,0,3.9818248553942794,3.8759313106536863,3.0714070628666112
9498670594,0,3.959219633686944,3.7557726383209227,3.0799252155598205
9724882388,0,3.9388749341503417,3.7557726383209227,3.09102205954432
9943442266,0,3.9205647045673997,3.7557726383209227,3.096124657963871
10166169634,0,3.8922601986797516,3.637519645690918,3.0919244869744396
10393879158,0,3.8667861433808683,3.637519645690918,3.0893703737969336
10627306556,0,3.8322479127631794,3.5214038372039793,3.091764063648509
10842108487,0,3.8011635052072594,3.5214038372039793,3.086339332956631
11067338135,0,3.7586401213661444,3.3759296667961087,3.075929666796109
11311418702,0,3.719078642431709,3.3630253320217864,3.0630253320217866
11538290363,0,3.6822892335207675,3.3511845533222977,3.051184553322298
11752691549,0,3.648469033688634,3.3440872351994346,3.044087235199435
11952587179,0,3.6174062798083275,3.3378414948855673,3.0378414948855674
12169789064,0,3.5880216405469385,3.323559887194438,3.023559887194438
12395107201,0,3.5596516983767224,3.304322218844779,3.0043222188447793
12606749321,0,3.5319727532203613,3.2828622468131132,2.9828622468131134
12827552444,0,3.5052678939110766,3.264924160127513,2.9649241601275134
13056705736,0,3.4795854198157765,3.2484431529580764,2.9484431529580766
13287107705,0,3.4545203728203737,3.22893494986175,2.92893494986175
13502702368,0,3.430881901410805,3.2181356587246843,2.9181356587246845
13739420761,0,3.408936263735054,3.2114255246532935,2.9114255246532936
13956714548,0,3.3879454345438207,3.199027971822722,2.899027971822722
14193830009,0,3.367291577529322,3.1814068643988316,2.8814068643988318
14426484298,0,3.347016320076085,3.164539002996953,2.864539002996953
14649399195,0,3.3278247875995084,3.1551009953103173,2.8551009953103175
14887716586,0,3.3094723096068734,3.1443000076731584,2.8443000076731586
15114589179,0,3.292010753825248,3.1348567517906187,2.834856751790619
15334787541,0,3.275125493095675,3.12315814652952,2.8231581465295204
15551951714,0,3.2589233199064975,3.113103761203899,2.8131037612038994
15772160842,0,3.2431439862121816,3.1011299829633368,2.801129982963337
16017415447,0,3.228347126199209,3.0951753860824582,2.7951753860824584
16239982270,0,3.2147032651686827,3.0919085158939463,2.7919085158939465
16474647544,0,3.2014049931104616,3.08172054458647,2.78172054458647
16691269445,0,3.1886401230514614,3.07375629252046,2.77375629252046
16932538296,0,3.176291421021365,3.0651531027504975,2.7651531027504976
17184302384,0,3.1634859815604033,3.0482370264117513,2.7482370264117515
17446828612,0,3.1505181036337593,3.033807202293961,2.7338072022939612
17675771338,0,3.1379680080833103,3.025017148129269,2.725017148129269
17924799683,0,3.126113530698476,3.0194232342349667,2.719423234234967
18162386001,0,3.115005866721174,3.015036890925456,2.715036890925456
18425042287,0,3.1044077033498483,3.009024233007917,2.7090242330079173
18687289906,0,3.093332106658332,2.993651736434687,2.693651736434687
